G3_Archetype_Prob_0,G3_Archetype_SoftDist_0,G3_Archetype_Dist_0,G3_Archetype_Prob_1,G3_Archetype_SoftDist_1,G3_Archetype_Dist_1,G3_Archetype_Prob_2,G3_Archetype_SoftDist_2,G3_Archetype_Dist_2,G3_Archetype_Prob_3,G3_Archetype_SoftDist_3,G3_Archetype_Dist_3,G3_Archetype_Prob_4,G3_Archetype_SoftDist_4,G3_Archetype_Dist_4,G3_Archetype_Entropy,G3_Archetype_MaxProb,G3_Archetype_MinDist
2.1515735100108433e-25,0.05864947226351835,4.9526330120198425,1.2676053606972032e-13,0.22603464480932442,3.6035233058741727,6.478274294623352e-10,0.13705834920348217,4.10380484726395,0.055084573568203364,0.23911475016061748,3.547268026111505,0.9449154257838419,0.33914278356305766,3.1977903798582177,0.21322265278936758,0.9449154257838419,3.1977903798582177
4.4483261879875655e-32,0.08019793677500416,4.331268923906184,1.9264732442169064e-29,0.2552997032763983,3.173328550458126,0.0002952699656691401,0.19525982919148274,3.4414355834278845,0.001098574869391172,0.07414280407907,4.409773694036511,0.9986061551649397,0.3950997266780448,2.7366285068123566,0.011278120394563447,0.9986061551649397,2.7366285068123566
1.4340507985190575e-49,0.06986793232606617,4.168220265719793,0.9333996813448505,0.277306851479683,2.789702384547674,2.3968351831113305e-104,0.10838336631539709,3.729152414732116,0.06660031865514941,0.39427576866532543,2.4377764597502845,2.7178673531418624e-54,0.1501660812135284,3.4030851550048515,0.2447548952039479,0.9333996813448505,2.4377764597502845
6.719966457222067e-11,0.18683167161002484,2.4012813182995014,2.631858485822449e-07,0.2414143866359589,2.1449744743992256,0.04130958995252411,0.1903287734755499,2.382736414476461,0.0009041544918326938,0.01607493317408052,4.854228264974466,0.9577859923025949,0.3653502351043857,1.7306329362145387,0.17929024314011285,0.9577859923025949,1.7306329362145387
2.629516832301338e-24,0.08172331913555667,3.8694804292600313,5.815293912945848e-10,0.26225468578930466,2.703503699576641,1.2825002942065392e-40,0.09339325953842599,3.736000639388369,0.017458549165655535,0.11789344242189316,3.503038628170934,0.982541450252815,0.4447352931148196,2.1753405560945267,0.08797617464618876,0.982541450252815,2.1753405560945267
4.0551678986727896e-60,0.05888463407624776,8.292253650138859,3.260048720366555e-125,0.15930637916595247,7.297004564104892,1.9522909645425786e-06,0.26599380735498945,6.784360797312763,0.9999980477090361,0.39050370114764316,6.400396377997382,1.3903982708032345e-36,0.12531147825516714,7.537031361310202,2.761809593130095e-05,0.9999980477090361,6.400396377997382
6.45201838760153e-28,0.08657460603654925,4.01301380589191,0.9958665050694983,0.31318026735918597,2.7272413868161465,3.544161666815585e-25,0.1395577297405784,3.5355419967029946,0.00413346005263814,0.13731644942888163,3.5517322335531274,3.487786377894111e-08,0.32337094743480466,2.6952202372890044,0.026812498092942026,0.9958665050694983,2.6952202372890044
1.644081966965987e-20,0.14615220663736253,3.636936125609965,0.9898738043511669,0.32293882160241477,2.844121817016426,5.070007599777246e-07,0.21087744943624487,3.2703075591131547,0.00863052046619338,0.06041091555794932,4.52041490572491,0.0014951681818797307,0.25962060676602855,3.06236335490226,0.06082471868443674,0.9898738043511669,2.844121817016426
3.69141898100782e-29,0.0660179243615229,4.264032671530381,0.8862520099627483,0.2670249227739193,2.866616960153954,2.016177051015699e-69,0.08502269348245972,4.0110407549169835,0.11374797597805478,0.24873581888161936,2.9375675930280245,1.4059197549826836e-08,0.3331986405004787,2.645220127766746,0.35428054967970685,0.8862520099627483,2.645220127766746
1.6757186581667835e-10,0.19575126547237684,2.5490946224858306,0.9983533230604206,0.3074939865653809,2.0974838909029905,9.654229849346624e-05,0.23922341561455135,2.348541513422793,0.0015499764412326,0.022329983296452836,4.720009104253286,1.5803228114189192e-07,0.23520134905123802,2.3654974703033154,0.012567687369948208,0.9983533230604206,2.0974838909029905
