main_model,gate_feature,quantile,direction,cutoff,gate_rate,specialist,train_acc,train_bacc,train_f1,train_auc,threshold
Elastic+LGBM Blend,TRAb_x_FT3_last,0.65,high,101.99712,0.34968553459119495,RF,0.8012578616352202,0.7648173226531436,0.684,0.8471301792197315,0.42999999999999977
Elastic+LGBM Blend,TRAb_x_FT4_last,0.75,high,352.53545,0.25031446540880503,ET,0.8012578616352202,0.7638196565435371,0.6827309236947792,0.848470005186423,0.4149999999999998
Elastic+LGBM Blend,TRAb_x_FT3_last,0.9,high,277.9135822034911,0.10062893081761007,ET,0.8012578616352202,0.7638196565435371,0.6827309236947792,0.8474831441249352,0.4149999999999998
Elastic+LGBM Blend,TGAb,0.9,high,980.8833311404005,0.10062893081761007,Elastic,0.8012578616352202,0.7618243243243243,0.680161943319838,0.8413602835244626,0.4149999999999998
Elastic+LGBM Blend,ThyroidW_x_FT4_last,0.65,high,468.3280798556246,0.34968553459119495,Elastic,0.8012578616352202,0.7578336598858987,0.6748971193415638,0.8485996657638448,0.4999999999999998
Elastic+LGBM Blend,ThyroidW_x_FT4_last,0.7,high,540.7188865441325,0.30062893081761005,RF,0.8012578616352202,0.7578336598858987,0.6748971193415638,0.8472670431625655,0.4149999999999998
Elastic+LGBM Blend,FT4_last_over_TSH_last_plus1,0.85,high,22.345617529880474,0.1509433962264151,LGBM,0.8012578616352202,0.7578336598858987,0.6748971193415638,0.8358713190802743,0.4149999999999998
Elastic+LGBM Blend,ThyroidW_x_FT3_last,0.75,high,249.418,0.25031446540880503,Elastic,0.8,0.7748588140379185,0.6959847036328872,0.8495216965366219,0.4149999999999998
Elastic+LGBM Blend,TRAb_x_FT4_last,0.75,high,352.53545,0.25031446540880503,RF,0.8,0.7728634818187057,0.6936416184971098,0.8501123725004323,0.38999999999999985
Elastic+LGBM Blend,ThyroidW,0.9,high,63.02,0.10062893081761007,Elastic,0.8,0.7718658157090993,0.6924564796905223,0.8498818648072379,0.4149999999999998
Elastic+LGBM Blend,ThyroidW,0.9,high,63.02,0.10062893081761007,RF,0.8,0.7718658157090993,0.6924564796905223,0.844086757333026,0.4149999999999998
Elastic+LGBM Blend,TSH_last_minus_prev,0.8,high,23.630373434197374,0.2,ET,0.8,0.7708681495994929,0.6912621359223301,0.8480305998962717,0.4149999999999998
Elastic+LGBM Blend,TSH_last_over_0M_plus1,0.75,high,14.468625498007968,0.25031446540880503,LGBM,0.8,0.7698704834898864,0.6900584795321637,0.843053074396358,0.4149999999999998
Elastic+LGBM Blend,TGAb,0.9,high,980.8833311404005,0.10062893081761007,LGBM,0.8,0.7698704834898864,0.6900584795321637,0.8391128335158186,0.4149999999999998
Elastic+LGBM Blend,ThyroidW_x_FT4_last,0.65,high,468.3280798556246,0.34968553459119495,RF,0.8,0.7688728173802801,0.6888454011741683,0.8463522157552007,0.37999999999999984
Elastic+LGBM Blend,TGAb,0.8,high,446.9395740016936,0.2,LGBM,0.8,0.7688728173802801,0.6888454011741683,0.8351725926352792,0.4149999999999998
Elastic+LGBM Blend,TSH_last_minus_prev,0.7,high,5.578799999999996,0.30062893081761005,ET,0.8,0.7678751512706736,0.68762278978389,0.840445456117098,0.4249999999999998
Elastic+LGBM Blend,TRAb_x_FT4_last,0.65,high,245.82078000000004,0.34968553459119495,RF,0.8,0.7668774851610672,0.6863905325443787,0.8481026335503948,0.4149999999999998
Elastic+LGBM Blend,FT4_last_over_0M,0.8,high,0.8649654304420734,0.2,LGBM,0.8,0.7668774851610672,0.6863905325443787,0.8408416412147756,0.4149999999999998
Elastic+LGBM Blend,TSH_3M,0.65,high,2.413730422058349,0.35094339622641507,LGBM,0.8,0.7658798190514609,0.6851485148514852,0.8497089840373422,0.4249999999999998
Elastic+LGBM Blend,FT4_last_over_TSH_last_plus1,0.9,high,25.970119521912352,0.10062893081761007,ET,0.8,0.7638844868322481,0.6826347305389222,0.8452717109433527,0.4149999999999998
Elastic+LGBM Blend,FT4_last_over_TSH_last_plus1,0.7,high,14.629632563186616,0.30062893081761005,ET,0.8,0.7638844868322481,0.6826347305389222,0.8439679018037227,0.4149999999999998
Elastic+LGBM Blend,TRAb_x_FT4_last,0.9,high,638.0448261023314,0.10062893081761007,LGBM,0.8,0.7618891546130353,0.6800804828973843,0.8381259724543306,0.4149999999999998
Elastic+LGBM Blend,TRAb_x_FT4_last,0.65,high,245.82078000000004,0.34968553459119495,ET,0.8,0.7608914885034288,0.6787878787878788,0.848938223938224,0.42999999999999977
Elastic+LGBM Blend,FT4_last_over_TSH_last_plus1,0.85,high,22.345617529880474,0.1509433962264151,RF,0.8,0.7598938223938224,0.6774847870182555,0.8464314527747363,0.4149999999999998
Elastic+LGBM Blend,FT4_last_over_TSH_last_plus1,0.8,high,18.725099601593627,0.2,ET,0.8,0.7598938223938224,0.6774847870182555,0.845322134501239,0.4149999999999998
Elastic+LGBM Blend,TRAb_x_FT3_last,0.65,high,101.99712,0.34968553459119495,ET,0.8,0.753907825736184,0.6694386694386695,0.8500691523079582,0.4499999999999998
Elastic+LGBM Blend,ThyroidW,0.75,high,40.55,0.25031446540880503,RF,0.8,0.7399405002016942,0.6490066225165563,0.852784821068403,0.4999999999999998
Elastic+LGBM Blend,ThyroidW_x_FT4_last,0.8,high,715.2504952540877,0.2,Elastic,0.8,0.7339545035440558,0.6394557823129252,0.8495865268253329,0.6299999999999998
Elastic+LGBM Blend,TPOAb,0.7,high,1000.0,0.3031446540880503,RF,0.8,0.7329568374344494,0.6378132118451025,0.8452212873854665,0.6249999999999998
Elastic+LGBM Blend,TPOAb,0.75,high,1000.0,0.3031446540880503,RF,0.8,0.7329568374344494,0.6378132118451025,0.8452212873854665,0.6249999999999998
Elastic+LGBM Blend,TPOAb,0.8,high,1000.0,0.3031446540880503,RF,0.8,0.7329568374344494,0.6378132118451025,0.8452212873854665,0.6249999999999998
Elastic+LGBM Blend,TPOAb,0.85,high,1000.0,0.3031446540880503,RF,0.8,0.7329568374344494,0.6378132118451025,0.8452212873854665,0.6249999999999998
Elastic+LGBM Blend,TPOAb,0.9,high,1000.0,0.3031446540880503,RF,0.8,0.7329568374344494,0.6378132118451025,0.8452212873854665,0.6249999999999998
Elastic+LGBM Blend,ThyroidW,0.65,high,33.21000000000001,0.34968553459119495,RF,0.8,0.731959171324843,0.6361556064073226,0.8500691523079582,0.5649999999999998
Elastic+LGBM Blend,TSH_0M,0.9,high,0.007,0.10566037735849057,ET,0.8,0.7309615052152365,0.6344827586206897,0.8543191379012275,0.5549999999999998
Elastic+LGBM Blend,ThyroidW,0.7,high,36.2,0.3031446540880503,RF,0.8,0.7289661729960237,0.6310904872389791,0.8512793176972281,0.5549999999999998
Elastic+LGBM Blend,FT4_last_over_TSH_last_plus1,0.75,high,16.61354581673307,0.25157232704402516,Elastic,0.7987421383647799,0.778914308765055,0.700374531835206,0.847547974413646,0.4149999999999998
Elastic+LGBM Blend,FT4_last_over_0M,0.9,high,1.2000826618546871,0.10062893081761007,Elastic,0.7987421383647799,0.7729283121074166,0.6934865900383141,0.8485276321097216,0.4149999999999998
Elastic+LGBM Blend,ThyroidW_x_FT3_last,0.85,high,386.1377,0.1509433962264151,RF,0.7987421383647799,0.7729283121074166,0.6934865900383141,0.844155189304443,0.38999999999999985
Elastic+LGBM Blend,FT4_last_over_0M,0.9,high,1.2000826618546871,0.10062893081761007,RF,0.7987421383647799,0.7729283121074166,0.6934865900383141,0.8415295626116522,0.4149999999999998
Elastic+LGBM Blend,TSH_mean,0.7,high,2.8397999999999985,0.30062893081761005,ET,0.7987421383647799,0.7709329798882038,0.6911196911196911,0.840625540252406,0.4149999999999998
Elastic+LGBM Blend,TSH_mean,0.65,high,1.1532668487289996,0.34968553459119495,ET,0.7987421383647799,0.7709329798882038,0.6911196911196911,0.8369590272575348,0.4149999999999998
Elastic+LGBM Blend,D_TSH_3M-0M,0.75,high,13.719000000000001,0.25031446540880503,ET,0.7987421383647799,0.7699353137785974,0.689922480620155,0.8447170518066042,0.4149999999999998
Elastic+LGBM Blend,TSH_3M,0.75,high,13.722999999999999,0.25031446540880503,ET,0.7987421383647799,0.7699353137785974,0.689922480620155,0.8447170518066042,0.4149999999999998
Elastic+LGBM Blend,TSH_last_over_0M_plus1,0.75,high,14.468625498007968,0.25031446540880503,ET,0.7987421383647799,0.7699353137785974,0.689922480620155,0.8443568835359879,0.4149999999999998
Elastic+LGBM Blend,TSH_last_minus_prev,0.75,high,12.8575,0.25031446540880503,ET,0.7987421383647799,0.7699353137785974,0.689922480620155,0.8441695960352678,0.4149999999999998
Elastic+LGBM Blend,D_TSH_3M-0M,0.75,high,13.719000000000001,0.25031446540880503,LGBM,0.7987421383647799,0.7689376476689909,0.688715953307393,0.8463522157552007,0.4149999999999998
Elastic+LGBM Blend,TSH_3M,0.75,high,13.722999999999999,0.25031446540880503,LGBM,0.7987421383647799,0.7689376476689909,0.688715953307393,0.8463522157552007,0.4149999999999998
Elastic+LGBM Blend,TSH_last_over_0M_plus1,0.7,high,7.3872509960159265,0.30062893081761005,ET,0.7987421383647799,0.7689376476689909,0.688715953307393,0.8407912176568892,0.4149999999999998
Elastic+LGBM Blend,D_TSH_3M-0M,0.65,high,2.408830422058349,0.34968553459119495,LGBM,0.7987421383647799,0.7679399815593846,0.6875,0.8502708465395035,0.4149999999999998
Elastic+LGBM Blend,TSH_last_over_0M_plus1,0.65,high,3.397085009998601,0.34968553459119495,LGBM,0.7987421383647799,0.7679399815593846,0.6875,0.8502708465395035,0.4149999999999998
Elastic+LGBM Blend,TRAb_x_FT4_last,0.85,high,497.14957999999984,0.1509433962264151,ET,0.7987421383647799,0.7649469832305653,0.6837944664031621,0.8420590099694577,0.4149999999999998
Elastic+LGBM Blend,ThyroidW_x_FT3_last,0.85,high,386.1377,0.1509433962264151,ET,0.7987421383647799,0.7629516510113525,0.6812749003984063,0.8464098426784995,0.4149999999999998
Elastic+LGBM Blend,ThyroidW_x_FT4_last,0.85,high,856.2995999999999,0.1509433962264151,ET,0.7987421383647799,0.7629516510113525,0.6812749003984063,0.846085691234945,0.4149999999999998
Elastic+LGBM Blend,ThyroidW_x_FT3_last,0.8,high,302.21080000000006,0.2,ET,0.7987421383647799,0.7629516510113525,0.6812749003984063,0.8457111162335044,0.4049999999999998
Elastic+LGBM Blend,TSH_0M,0.9,high,0.007,0.10566037735849057,Elastic,0.7987421383647799,0.761953984901746,0.68,0.8510344032732092,0.42999999999999977
Elastic+LGBM Blend,TRAb_x_FT3_last,0.9,high,277.9135822034911,0.10062893081761007,LGBM,0.7987421383647799,0.7599586526825333,0.6774193548387096,0.8366744943237482,0.4149999999999998
Elastic+LGBM Blend,ThyroidW,0.8,high,45.42,0.2,ET,0.7987421383647799,0.7589609865729269,0.6761133603238867,0.846424249409324,0.4249999999999998
Elastic+LGBM Blend,FT4_last_over_TSH_last_plus1,0.65,high,12.848356573705178,0.34968553459119495,LGBM,0.7987421383647799,0.7579633204633205,0.6747967479674797,0.8266510113525039,0.4049999999999998
Elastic+LGBM Blend,ThyroidW_x_FT3_last,0.7,high,214.4538,0.30062893081761005,ET,0.7987421383647799,0.7549703221345012,0.6707818930041153,0.8467700109491154,0.4149999999999998
Elastic+LGBM Blend,ThyroidW_x_FT3_last,0.75,high,249.418,0.25031446540880503,ET,0.7987421383647799,0.7549703221345012,0.6707818930041153,0.8448611191148504,0.4249999999999998
Elastic+LGBM Blend,FT4_last_over_TSH_last_plus1,0.8,high,18.725099601593627,0.2,RF,0.7987421383647799,0.7549703221345012,0.6707818930041153,0.8442128162277417,0.4049999999999998
Elastic+LGBM Blend,ThyroidW,0.65,high,33.21000000000001,0.34968553459119495,ET,0.7987421383647799,0.7420006627096178,0.6521739130434783,0.8527992277992278,0.5249999999999998
Elastic+LGBM Blend,TSH_mean,0.9,high,19.757133333333343,0.10062893081761007,RF,0.7987421383647799,0.7360146660519795,0.6428571428571429,0.8076377283466836,0.5099999999999998
Elastic+LGBM Blend,FT4_last_over_0M,0.65,high,0.609214510380817,0.34968553459119495,Elastic,0.7987421383647799,0.7340193338327667,0.6396396396396397,0.8451564570967556,0.5199999999999998
Elastic+LGBM Blend,TRAb_x_FT3_last,0.7,high,119.17380937420468,0.30062893081761005,LGBM,0.7987421383647799,0.7220473405174898,0.6190476190476191,0.8139010545726963,0.6249999999999998
Elastic+LGBM Blend,TRAb_x_FT4_last,0.85,high,497.14957999999984,0.1509433962264151,Elastic,0.7974842767295598,0.7749884746153404,0.6956521739130435,0.8467988244107647,0.4149999999999998
Elastic+LGBM Blend,TSH_0M,0.9,high,0.007,0.10566037735849057,LGBM,0.7974842767295598,0.7700001440673082,0.6897880539499036,0.8485852590330203,0.4149999999999998
Elastic+LGBM Blend,TSH_last_minus_prev,0.75,high,12.8575,0.25031446540880503,LGBM,0.7974842767295598,0.7690024779577018,0.688588007736944,0.8430890912234196,0.4149999999999998
Elastic+LGBM Blend,D_TSH_3M-0M,0.7,high,6.958599999999972,0.30062893081761005,ET,0.7974842767295598,0.7680048118480954,0.6873786407766991,0.8404526594825104,0.4149999999999998
Elastic+LGBM Blend,TSH_3M,0.7,high,6.962599999999972,0.30062893081761005,ET,0.7974842767295598,0.7680048118480954,0.6873786407766991,0.8404526594825104,0.4149999999999998
Elastic+LGBM Blend,TRAb_x_FT3_last,0.7,high,119.17380937420468,0.30062893081761005,RF,0.7974842767295598,0.762018815190457,0.679920477137177,0.8496873739411052,0.4099999999999998
Elastic+LGBM Blend,TRAb_x_FT4_last,0.7,high,290.0668799999999,0.30062893081761005,RF,0.7974842767295598,0.762018815190457,0.679920477137177,0.8469212816227742,0.4149999999999998
Elastic+LGBM Blend,FT4_last_over_TSH_last_plus1,0.85,high,22.345617529880474,0.1509433962264151,ET,0.7974842767295598,0.7590258168616377,0.676056338028169,0.846308995562727,0.4149999999999998
Elastic+LGBM Blend,TRAb_x_FT3_last,0.85,high,215.39882,0.1509433962264151,RF,0.7974842767295598,0.7580281507520314,0.6747474747474748,0.8451276436351064,0.4149999999999998
Elastic+LGBM Blend,FT4_last_over_TSH_last_plus1,0.9,high,25.970119521912352,0.10062893081761007,LGBM,0.7974842767295598,0.757030484642425,0.6734279918864098,0.8391704604391171,0.4149999999999998
Elastic+LGBM Blend,TGAb,0.8,high,446.9395740016936,0.2,Elastic,0.7974842767295598,0.757030484642425,0.6734279918864098,0.8370094508154209,0.4149999999999998
Elastic+LGBM Blend,ThyroidW_x_FT4_last,0.9,high,1172.907,0.10062893081761007,LGBM,0.7974842767295598,0.757030484642425,0.6734279918864098,0.8319815017576211,0.4149999999999998
Elastic+LGBM Blend,ThyroidW,0.75,high,40.55,0.25031446540880503,ET,0.7974842767295598,0.7380748285599033,0.6461538461538462,0.8498386446147641,0.4999999999999998
Elastic+LGBM Blend,ThyroidW_x_FT4_last,0.7,high,540.7188865441325,0.30062893081761005,Elastic,0.7974842767295598,0.7370771624502968,0.6445916114790287,0.8496441537486314,0.5549999999999998
Elastic+LGBM Blend,ThyroidW,0.65,high,33.21000000000001,0.34968553459119495,Elastic,0.7974842767295598,0.7360794963406904,0.6430155210643016,0.8462873854664898,0.4999999999999998
Elastic+LGBM Blend,D_TSH_3M-0M,0.9,high,55.885000000000005,0.10062893081761007,RF,0.7974842767295598,0.735081830231084,0.6414253897550112,0.8095394168155362,0.5099999999999998
Elastic+LGBM Blend,TSH_3M,0.9,high,55.889,0.10062893081761007,RF,0.7974842767295598,0.735081830231084,0.6414253897550112,0.8095394168155362,0.5099999999999998
Elastic+LGBM Blend,TSH_last_minus_prev,0.9,high,55.429400000000015,0.10062893081761007,RF,0.7974842767295598,0.735081830231084,0.6414253897550112,0.8091828502276264,0.5099999999999998
Elastic+LGBM Blend,TSH_last_over_0M_plus1,0.9,high,56.47701132229973,0.10062893081761007,RF,0.7974842767295598,0.735081830231084,0.6414253897550112,0.8091720451795078,0.5099999999999998
Elastic+LGBM Blend,TRAb_x_FT3_last,0.75,high,140.80142148921814,0.25031446540880503,Elastic,0.7974842767295598,0.7310911657926584,0.6349206349206349,0.8535699878983461,0.5599999999999998
Elastic+LGBM Blend,TGAb,0.85,high,604.6999999999997,0.1509433962264151,RF,0.7974842767295598,0.7310911657926584,0.6349206349206349,0.8372399585086152,0.5599999999999998
Elastic+LGBM Blend,TPOAb,0.7,high,1000.0,0.3031446540880503,ET,0.7974842767295598,0.7300934996830519,0.6332574031890661,0.8458407768109261,0.5799999999999997
Elastic+LGBM Blend,TPOAb,0.75,high,1000.0,0.3031446540880503,ET,0.7974842767295598,0.7300934996830519,0.6332574031890661,0.8458407768109261,0.5799999999999997
Elastic+LGBM Blend,TPOAb,0.8,high,1000.0,0.3031446540880503,ET,0.7974842767295598,0.7300934996830519,0.6332574031890661,0.8458407768109261,0.5799999999999997
Elastic+LGBM Blend,TPOAb,0.85,high,1000.0,0.3031446540880503,ET,0.7974842767295598,0.7300934996830519,0.6332574031890661,0.8458407768109261,0.5799999999999997
Elastic+LGBM Blend,TPOAb,0.9,high,1000.0,0.3031446540880503,ET,0.7974842767295598,0.7300934996830519,0.6332574031890661,0.8458407768109261,0.5799999999999997
Elastic+LGBM Blend,TGAb,0.8,high,446.9395740016936,0.2,RF,0.7974842767295598,0.7290958335734455,0.631578947368421,0.8399412205382355,0.5799999999999997
Elastic+LGBM Blend,TRAb_x_FT3_last,0.7,high,119.17380937420468,0.30062893081761005,Elastic,0.7974842767295598,0.7251051691350199,0.6247086247086248,0.8484267849939492,0.5549999999999998
Elastic+LGBM Blend,TRAb_x_FT3_last,0.65,high,101.99712,0.34968553459119495,Elastic,0.7974842767295598,0.7231098369158071,0.6211764705882353,0.8477640753760156,0.5549999999999998
Elastic+LGBM Blend,TGAb,0.75,high,361.85477899744285,0.25031446540880503,ET,0.7962264150943397,0.7780463032328704,0.6988847583643123,0.8472958566242148,0.3949999999999998
Elastic+LGBM Blend,TRAb_x_FT4_last,0.75,high,352.53545,0.25031446540880503,Elastic,0.7962264150943397,0.7700649743560192,0.6896551724137931,0.8505445744251714,0.4349999999999998
Elastic+LGBM Blend,ThyroidW_x_FT3_last,0.65,high,188.29100000000003,0.34968553459119495,RF,0.7962264150943397,0.7700649743560192,0.6896551724137931,0.8444865441134097,0.36999999999999983
Elastic+LGBM Blend,TSH_last_minus_prev,0.65,high,2.124555985567208,0.35471698113207545,LGBM,0.7962264150943397,0.7680696421368063,0.6872586872586872,0.8454229816170115,0.4149999999999998
Elastic+LGBM Blend,TSH_mean,0.65,high,1.1532668487289996,0.34968553459119495,LGBM,0.7962264150943397,0.7660743099175935,0.6848249027237354,0.843233158531666,0.4149999999999998
Elastic+LGBM Blend,FT4_last_over_0M,0.7,high,0.6686527520962233,0.30062893081761005,Elastic,0.7962264150943397,0.7620836454791678,0.6798418972332015,0.8431611248775428,0.4249999999999998
Elastic+LGBM Blend,FT4_last_over_TSH_last_plus1,0.7,high,14.629632563186616,0.30062893081761005,LGBM,0.7962264150943397,0.7590906471503487,0.676,0.8192747651702876,0.4049999999999998
Elastic+LGBM Blend,TRAb_x_FT4_last,0.85,high,497.14957999999984,0.1509433962264151,RF,0.7962264150943397,0.7560976488215294,0.6720647773279352,0.8458335734455137,0.4149999999999998
Elastic+LGBM Blend,ThyroidW,0.8,high,45.42,0.2,LGBM,0.7962264150943397,0.7550999827119229,0.6707317073170732,0.8254696594248833,0.4199999999999998
Elastic+LGBM Blend,TRAb_x_FT3_last,0.8,high,172.72381811641011,0.2,LGBM,0.7962264150943397,0.7550999827119229,0.6707317073170732,0.8219256036420215,0.4149999999999998
Elastic+LGBM Blend,FT4_last_over_TSH_last_plus1,0.75,high,16.61354581673307,0.25157232704402516,LGBM,0.7962264150943397,0.7531046504927101,0.6680327868852459,0.8246484757678787,0.4149999999999998
Elastic+LGBM Blend,FT4_last_over_TSH_last_plus1,0.8,high,18.725099601593627,0.2,LGBM,0.7962264150943397,0.7491139860542846,0.6625,0.830274304154901,0.4149999999999998
Elastic+LGBM Blend,ThyroidW_x_FT4_last,0.7,high,540.7188865441325,0.30062893081761005,ET,0.7962264150943397,0.7451233216158589,0.6567796610169492,0.8463450123897884,0.4349999999999998
Elastic+LGBM Blend,ThyroidW,0.75,high,40.55,0.25031446540880503,LGBM,0.7962264150943397,0.733151328300582,0.6383928571428571,0.8281709214545037,0.4999999999999998
Elastic+LGBM Blend,TSH_mean,0.8,high,9.179,0.2,RF,0.7962264150943397,0.7221770010949116,0.6197183098591549,0.8203480666167233,0.5599999999999998
Elastic+LGBM Blend,TSH_last_minus_prev,0.85,high,36.503499999999995,0.1509433962264151,RF,0.7962264150943397,0.7211793349853051,0.6179245283018868,0.8194620526710078,0.5599999999999998
Elastic+LGBM Blend,TRAb_x_FT4_last,0.65,high,245.82078000000004,0.34968553459119495,Elastic,0.7962264150943397,0.7181863366564859,0.6124401913875598,0.8478000922030772,0.5549999999999998
Elastic+LGBM Blend,ThyroidW_x_FT4_last,0.85,high,856.2995999999999,0.1509433962264151,RF,0.7949685534591195,0.7661391402063044,0.6847195357833655,0.84498357632686,0.38999999999999985
Elastic+LGBM Blend,TSH_last_over_0M_plus1,0.7,high,7.3872509960159265,0.30062893081761005,LGBM,0.7949685534591195,0.7641438079870916,0.682261208576998,0.8424119748746615,0.4149999999999998
Elastic+LGBM Blend,ThyroidW_x_FT3_last,0.8,high,302.21080000000006,0.2,RF,0.7949685534591195,0.7611508096582724,0.6785009861932939,0.8447962888261396,0.38999999999999985
Elastic+LGBM Blend,FT4_last_over_0M,0.75,high,0.7524781429663592,0.25031446540880503,LGBM,0.7949685534591195,0.7571601452198466,0.6733466933867736,0.8311603181006166,0.4149999999999998
Elastic+LGBM Blend,FT4_last_over_0M,0.7,high,0.6686527520962233,0.30062893081761005,LGBM,0.7949685534591195,0.7561624791102404,0.6720321931589537,0.830648879156342,0.4049999999999998
Elastic+LGBM Blend,TRAb_x_FT3_last,0.65,high,101.99712,0.34968553459119495,LGBM,0.7949685534591195,0.7561624791102404,0.6720321931589537,0.8151976603469142,0.42999999999999977
Elastic+LGBM Blend,ThyroidW_x_FT3_last,0.9,high,542.7108000000004,0.10062893081761007,LGBM,0.7949685534591195,0.7551648130006339,0.6707070707070707,0.8301266351639486,0.4149999999999998
Elastic+LGBM Blend,ThyroidW_x_FT4_last,0.65,high,468.3280798556246,0.34968553459119495,LGBM,0.7949685534591195,0.7551648130006339,0.6707070707070707,0.8161485045813405,0.36999999999999983
Elastic+LGBM Blend,ThyroidW_x_FT4_last,0.75,high,609.2,0.25031446540880503,RF,0.7949685534591195,0.7531694807814211,0.6680244399185336,0.8466763671987554,0.4049999999999998
Elastic+LGBM Blend,ThyroidW_x_FT3_last,0.75,high,249.418,0.25031446540880503,RF,0.7949685534591195,0.748181150233389,0.6611226611226612,0.8459776407537603,0.4049999999999998
Elastic+LGBM Blend,FT4_last_over_0M,0.8,high,0.8649654304420734,0.2,Elastic,0.7949685534591195,0.7332161585892929,0.6385809312638581,0.8446090013254192,0.5149999999999998
Elastic+LGBM Blend,ThyroidW,0.75,high,40.55,0.25031446540880503,Elastic,0.7949685534591195,0.7252348297124416,0.6252873563218391,0.8493632224975509,0.5449999999999998
Elastic+LGBM Blend,TSH_last_over_0M_plus1,0.85,high,38.16434262948205,0.1509433962264151,RF,0.7949685534591195,0.7202464991644095,0.6164705882352941,0.8184247680516337,0.5599999999999998
Elastic+LGBM Blend,D_TSH_3M-0M,0.85,high,38.472899999999974,0.1509433962264151,RF,0.7949685534591195,0.7202464991644095,0.6164705882352941,0.8183527343975106,0.5599999999999998
Elastic+LGBM Blend,TSH_3M,0.85,high,38.47689999999997,0.1509433962264151,RF,0.7949685534591195,0.7202464991644095,0.6164705882352941,0.8183527343975106,0.5599999999999998
Elastic+LGBM Blend,D_TSH_3M-0M,0.8,high,25.65900000000001,0.2,RF,0.7949685534591195,0.7172535008355905,0.6109785202863962,0.8230565320117559,0.5899999999999997
Elastic+LGBM Blend,TSH_3M,0.8,high,25.66300000000001,0.2,RF,0.7949685534591195,0.7172535008355905,0.6109785202863962,0.8230565320117559,0.5899999999999997
Elastic+LGBM Blend,TPOAb,0.65,high,775.3930062477515,0.34968553459119495,LGBM,0.7949685534591195,0.7132628363971647,0.6034063260340633,0.8427145162219789,0.6799999999999997
Elastic+LGBM Blend,TSH_mean,0.85,high,13.551866666666665,0.1509433962264151,RF,0.7949685534591195,0.7132628363971647,0.6034063260340633,0.819238748343226,0.5949999999999998
Elastic+LGBM Blend,TSH_last_minus_prev,0.7,high,5.578799999999996,0.30062893081761005,LGBM,0.7937106918238994,0.7652063043854088,0.6833976833976834,0.8424696017979602,0.4149999999999998
Elastic+LGBM Blend,TSH_mean,0.75,high,5.325333333333333,0.25031446540880503,LGBM,0.7937106918238994,0.7642086382758024,0.6821705426356589,0.8480305998962714,0.4149999999999998
Elastic+LGBM Blend,TSH_last_minus_prev,0.65,high,2.124555985567208,0.35471698113207545,ET,0.7937106918238994,0.7642086382758024,0.6821705426356589,0.8423399412205382,0.4149999999999998
Elastic+LGBM Blend,ThyroidW_x_FT4_last,0.75,high,609.2,0.25031446540880503,ET,0.7937106918238994,0.7612156399469832,0.6784313725490196,0.8461865383507174,0.4049999999999998
Elastic+LGBM Blend,ThyroidW,0.85,high,52.62524406148533,0.1509433962264151,ET,0.7937106918238994,0.7552296432893448,0.6706827309236948,0.8463089955627268,0.4149999999999998
Elastic+LGBM Blend,ThyroidW_x_FT4_last,0.8,high,715.2504952540877,0.2,RF,0.7937106918238994,0.7552296432893448,0.6706827309236948,0.8437229873797039,0.3949999999999998
Elastic+LGBM Blend,TRAb_x_FT4_last,0.65,high,245.82078000000004,0.34968553459119495,LGBM,0.7937106918238994,0.753234311070132,0.6680161943319838,0.82058577767533,0.42999999999999977
Elastic+LGBM Blend,FT4_last_over_TSH_last_plus1,0.7,high,14.629632563186616,0.30062893081761005,RF,0.7937106918238994,0.7482459805220999,0.6611570247933884,0.8430746844925949,0.4149999999999998
Elastic+LGBM Blend,TRAb_x_FT4_last,0.7,high,290.0668799999999,0.30062893081761005,LGBM,0.7937106918238994,0.7233043277819398,0.6221198156682027,0.8134616492825448,0.5549999999999998
Elastic+LGBM Blend,TRAb_x_FT3_last,0.75,high,140.80142148921814,0.25031446540880503,LGBM,0.7937106918238994,0.7193136633435141,0.6150234741784038,0.8143908834207342,0.5549999999999998
Elastic+LGBM Blend,D_TSH_3M-0M,0.65,high,2.408830422058349,0.34968553459119495,RF,0.7937106918238994,0.714325332795482,0.6057692307692307,0.7997968650953726,0.5949999999999998
Elastic+LGBM Blend,TSH_last_over_0M_plus1,0.65,high,3.397085009998601,0.34968553459119495,RF,0.7937106918238994,0.714325332795482,0.6057692307692307,0.7997968650953726,0.5949999999999998
Elastic+LGBM Blend,FT4_last_over_0M,0.85,high,1.0052972550711188,0.1509433962264151,Elastic,0.7937106918238994,0.7133276666858757,0.6038647342995169,0.8443352734397511,0.5949999999999998
Elastic+LGBM Blend,TSH_last_over_0M_plus1,0.8,high,26.391832669322717,0.2,RF,0.7937106918238994,0.7103346683570564,0.5980392156862745,0.8244900017288078,0.6249999999999998
Elastic+LGBM Blend,TSH_3M,0.65,high,2.413730422058349,0.35094339622641507,RF,0.7937106918238994,0.7103346683570564,0.5980392156862745,0.7996744078833631,0.6249999999999998
Elastic+LGBM Blend,ThyroidW,0.85,high,52.62524406148533,0.1509433962264151,Elastic,0.7937106918238994,0.70933700224745,0.5960591133004927,0.8499466950959488,0.6349999999999998
Elastic+LGBM Blend,TPOAb,0.7,high,1000.0,0.3031446540880503,LGBM,0.7924528301886793,0.7622781363453005,0.6796116504854369,0.8336670892641043,0.4249999999999998
