Task,Domain,Domain_Label,Model,Metric_Key,Metric,Value,Threshold,N,Events
6-Month,Validation_OOF,Validation OOF,Random Forest,recall,Sensitivity,0.8957528957528957,0.42000000000000004,795,259
6-Month,Validation_OOF,Validation OOF,Random Forest,specificity,Specificity,0.8115671641791045,0.42000000000000004,795,259
6-Month,Validation_OOF,Validation OOF,Random Forest,f1,F1,0.7837837837837838,0.42000000000000004,795,259
6-Month,Validation_OOF,Validation OOF,Random Forest,bacc,Balanced Acc,0.8536600299660001,0.42000000000000004,795,259
6-Month,Test_Temporal,Temporal Test,Random Forest,auc,AUC,0.90439453125,0.42000000000000004,208,80
6-Month,Test_Temporal,Temporal Test,Random Forest,recall,Sensitivity,0.8875,0.42000000000000004,208,80
6-Month,Test_Temporal,Temporal Test,Random Forest,specificity,Specificity,0.7890625,0.42000000000000004,208,80
6-Month,Test_Temporal,Temporal Test,Random Forest,f1,F1,0.797752808988764,0.42000000000000004,208,80
6-Month,Test_Temporal,Temporal Test,Random Forest,bacc,Balanced Acc,0.83828125,0.42000000000000004,208,80
6-Month,Train_Fit,Train Fit,Balanced RF,auc,AUC,0.9376836858180142,0.4700000000000001,795,259
6-Month,Train_Fit,Train Fit,Balanced RF,recall,Sensitivity,0.9227799227799228,0.4700000000000001,795,259
6-Month,Train_Fit,Train Fit,Balanced RF,specificity,Specificity,0.8152985074626866,0.4700000000000001,795,259
6-Month,Train_Fit,Train Fit,Balanced RF,f1,F1,0.8006700167504187,0.4700000000000001,795,259
6-Month,Train_Fit,Train Fit,Balanced RF,bacc,Balanced Acc,0.8690392151213047,0.4700000000000001,795,259
6-Month,Validation_OOF,Validation OOF,Balanced RF,auc,AUC,0.9128176684146834,0.4700000000000001,795,259
6-Month,Validation_OOF,Validation OOF,Balanced RF,recall,Sensitivity,0.8918918918918919,0.4700000000000001,795,259
6-Month,Validation_OOF,Validation OOF,Balanced RF,specificity,Specificity,0.8152985074626866,0.4700000000000001,795,259
6-Month,Validation_OOF,Validation OOF,Balanced RF,f1,F1,0.7843803056027164,0.4700000000000001,795,259
6-Month,Validation_OOF,Validation OOF,Balanced RF,bacc,Balanced Acc,0.8535951996772893,0.4700000000000001,795,259
6-Month,Test_Temporal,Temporal Test,Balanced RF,auc,AUC,0.9027343750000001,0.4700000000000001,208,80
6-Month,Test_Temporal,Temporal Test,Balanced RF,recall,Sensitivity,0.875,0.4700000000000001,208,80
6-Month,Test_Temporal,Temporal Test,Balanced RF,specificity,Specificity,0.78125,0.4700000000000001,208,80
6-Month,Test_Temporal,Temporal Test,Balanced RF,f1,F1,0.7865168539325843,0.4700000000000001,208,80
6-Month,Test_Temporal,Temporal Test,Balanced RF,bacc,Balanced Acc,0.828125,0.4700000000000001,208,80
6-Month,Train_Fit,Train Fit,MLP,auc,AUC,0.9211519621967383,0.4000000000000001,795,259
